time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,social_worker_fte,leaver_fte,turnover_rate_fte_%,working_days_lost_fte,absence_rate_fte_%,agency_fte,agency_worker_rate_fte_%,agency_cover_fte,agency_cover_rate_fte_%,vacancy_fte,vacancy_rate_fte_%,vacancy_agency_cover_rate_fte_%,case_holders_fte,cases,caseload_fte,social_worker_headcount,leaver_headcount,turnover_rate_headcount_%,agency_headcount,agency_worker_rate_headcount_%
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,94.2,23.4,24.8,384,1.6,89,48.6,89,100,89,48.6,100,92,1430,15.5,100,25,25,89,47.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,70.3,24.4,34.7,992,5.6,52.5,42.8,36,68.6,36,33.9,100,67,1197,17.9,75,30,40,101,57.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,208.7,37.9,18.2,2206,4.2,34.2,14.1,34.1,99.7,48,18.7,71,138.9,2358,17,228,53,23.2,38,14.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,199.5,30.1,15.1,605,1.2,25.2,11.2,22.8,90.6,60,23.1,38,114.1,1677,14.7,211,33,15.6,33,13.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,8.8,3,34.1,38,1.7,2,18.5,1,50,1,10.2,100,5,80,16,9,3,33.3,2,18.2
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,181.4,15,8.3,568.6,1.2,71,28.1,57.2,80.6,58,24.2,98.6,167.8,2961,17.6,182,15,8.2,71,28.1
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,141.4,19,13.4,371,1,33,18.9,25,75.8,25,15,100,86.4,1387,16.1,145,22,15.2,33,18.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,147.8,32.4,21.9,963.2,2.6,59,28.5,50.2,85.1,55,27.1,91.3,116.1,1717,14.8,150,36,24,64,29.9
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,224.6,28.9,12.9,900.5,1.6,33.6,13,10,29.8,41,15.4,24.4,109.9,1452,13.2,235,35,14.9,34,12.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,129.6,31.3,24.2,209.3,0.6,7.9,5.7,4,50.6,8,5.8,50,55.7,672,12.1,152,34,22.4,12,7.3
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,160.5,32.6,20.3,1779.4,4.4,88.5,35.5,88.4,99.9,95,37.2,93.1,147.7,2236,15.1,165,39,23.6,95,36.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,175.1,27.1,15.5,1150,2.6,71,28.9,71,100,99,36.1,71.7,128.9,1872,14.5,186,33,17.7,71,27.6
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,150.5,40,26.6,836.4,2.2,117,43.7,93,79.5,148,49.6,62.8,139.1,2778,20,155,47,30.3,117,43
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,243.2,45.5,18.7,1168,1.9,97.4,28.6,68.4,70.2,91,27.2,75.2,180.8,2218,12.3,294,52,17.7,98,25
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,240,31.7,13.2,1740.5,2.9,96.9,28.8,83,85.7,83,25.7,100,169.5,2363,13.9,250,36,14.4,102,29
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,172.6,35.3,20.5,629.7,1.4,67.5,28.1,67.5,100,91.8,34.7,73.5,121.2,1765,14.6,178,38,21.3,71,28.5
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,131.4,14.6,11.1,486.7,1.5,9,6.4,6,66.7,8,5.7,75,67,858,12.8,134,15,11.2,13,8.8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,170.9,27,15.8,805.5,1.9,50,22.6,47,94,48,21.9,97.9,135,2203,16.3,175,28,16,50,22.2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,139.2,20.6,14.8,419.5,1.2,74.5,34.9,64,85.9,69,33.1,92.8,92.1,1261,13.7,146,22,15.1,133,47.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,185.1,40.4,21.8,1079.6,2.3,22,10.6,18,81.8,38.6,17.3,46.6,82.7,1326,16,191,42,22,53,21.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,146.8,23.9,16.3,606.5,1.6,73,33.2,57,78.1,57,28,100,141.7,2174,15.3,149,27,18.1,73,32.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,172,37.8,22,663.3,1.5,59.4,25.7,59.4,100,62,26.5,95.8,133.9,1912,14.3,181,40,22.1,60,24.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,237.6,53,22.3,949,1.6,149,38.5,118,79.2,133,35.9,88.7,224.9,3296,14.7,243,54,22.2,149,38
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,203.1,41.9,20.6,1637.2,3.2,44.2,17.9,33,74.7,33,14,100,141,2137,15.2,215,45,20.9,49,18.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,172.6,32.6,18.9,1189.9,2.7,31.3,15.4,27.9,89.2,36,17.3,77.6,99.9,1583,15.8,180,37,20.6,41,18.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,245.1,25.8,10.5,1925.9,3.1,5,2,5,100,9,3.5,55.6,154.3,2297,14.9,254,29,11.4,5,1.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,127.7,24.4,19.1,773.9,2.4,34,21,30,88.2,30,19,100,84,1536,18.3,133,30,22.6,34,20.4
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,121.6,15,12.3,769.2,2.5,43,26.1,36.6,85.1,40.6,25,90.1,91.4,1440,15.8,125,16,12.8,62,33.2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,129.2,32.3,25,678.1,2.1,45,25.8,45,100,74,36.4,60.8,95.9,1456,15.2,136,34,25,45,24.9
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,167,24.6,14.7,615.5,1.5,22,11.6,22,100,24,12.6,91.7,105.8,1671,15.8,168,31,18.5,22,11.6
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,146.9,24.8,16.9,465,1.3,29,16.5,29,100,43,22.6,67.4,100.7,1391,13.8,154,25,16.2,29,15.8
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,79.5,16.6,20.9,331,1.6,49,38.1,17,34.7,19,19.3,89.5,96.1,1196,12.4,83,18,21.7,49,37.1
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,152.6,44.4,29.1,777,2,19.6,11.4,19.6,100,48,23.9,40.8,86.7,1551,17.9,158,47,29.7,20,11.2
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,127.1,24.3,19.1,664.7,2.1,40,23.9,21,52.5,21,14.2,100,86.6,1102,12.7,130,25,19.2,40,23.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,131.3,17,12.9,563,1.7,47.5,26.6,0,0,0,0,0,105.7,2032,19.2,136,25,18.4,48,26.1
2018,Reporting year,National,E92000001,England,,,,,,29474.7,4492.2,15.2,235664.9,3.2,5356.3,15.4,4166.4,77.8,5812.4,16.5,72.3,18789.3,327423,17.4,31722,5153,16.2,5530,14.8
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,1847.7,249.8,13.5,16326.9,3.5,178.9,8.8,103.7,58,204.8,10,50.6,1229.6,21907,17.8,1966,287,14.6,182,8.5
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,4162.3,623.4,15,40022.1,3.8,564.8,11.9,413,73.1,639.7,13.3,64.6,2371.7,46087,19.4,4428,725,16.4,581,11.6
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,3552.5,408.2,11.5,33660.4,3.7,309.8,8,147.5,47.6,243.3,6.4,60.6,2096.5,37470,17.9,3858,472,12.2,317,7.6
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,2217,288.8,13,19517.5,3.5,349.6,13.6,271,77.5,397.9,15.2,68.1,1403.2,25107,17.9,2410,329,13.7,357,12.9
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,3199,507.3,15.9,30586,3.8,641,16.7,546.9,85.3,720.7,18.4,75.9,2158.9,38575,17.9,3429,588,17.1,669,16.3
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,2741.1,383.4,14,21113.2,3,346.8,11.2,305,87.9,545.4,16.6,55.9,1366.9,21810,16,3005,445,14.8,358,10.6
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,4850.2,911.3,18.8,27547.2,2.2,1676.4,25.7,1365.5,81.5,1666.2,25.6,84.3,3462.1,54657,15.8,5068,994,19.6,1742,25.6
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,4312.6,651.3,15.1,27773.3,2.5,760.5,15,590,77.6,795.8,15.6,74.1,2829.8,49216,17.4,4705,756,16.1,767,14
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,2592.3,468.6,18.1,19118.3,2.9,528.6,16.9,423.8,80.2,598.6,18.8,70.8,1870.6,32594,17.4,2853,557,19.5,557,16.3
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,2190.9,418.7,19.1,12499.9,2.3,751,25.5,623.7,83,767.8,25.9,81.2,1545.5,24181,15.6,2296,451,19.6,771,25.1
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,2659.3,492.6,18.5,15047.3,2.2,925.4,25.8,741.8,80.2,898.5,25.3,87.1,1916.7,30476,15.9,2772,543,19.6,971,25.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,78.1,14.9,19.1,492,2.5,15.3,16.4,2.7,17.6,3.7,4.5,73,50.2,823,16.4,84,18,21.4,16,16
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,254.4,33.3,13.1,3080.4,4.8,36,12.4,16,44.4,42,14.2,38.1,176.8,3484,19.7,268,43,16,36,11.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,146.6,23.6,16.1,1182.9,3.2,13.8,8.6,6,43.5,6,3.9,100,104.1,1677,16.1,157,25,15.9,16,9.2
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,109.7,19.3,17.6,630.5,2.3,8,6.8,4,50,4,3.5,100,70.9,1314,18.5,113,21,18.6,8,6.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,166.8,37,22.2,1801,4.3,19,10.2,6,31.6,10,5.7,60,112,1477,13.2,175,39,22.3,19,9.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,259.4,31.2,12,2845,4.3,15,5.5,15,100,23,8.1,65.2,137.8,2923,21.2,282,34,12.1,15,5.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,108.8,10.7,9.8,299,1.1,1,0.9,1,100,5.5,4.8,18.2,75.8,1453,19.2,117,12,10.3,1,0.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,180.3,28.6,15.9,1595.3,3.5,12.8,6.6,8,62.5,15,7.7,53.3,125.8,2380,18.9,194,32,16.5,13,6.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,88.3,17.4,19.7,489,2.2,5,5.4,5,100,15.6,15,32,57.1,1127,19.7,93,23,24.7,5,5.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,117.8,16.8,14.3,827,2.8,7,5.6,4,57.1,10,7.8,40,78,1385,17.8,124,18,14.5,7,5.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,150.6,12.5,8.3,1580.2,4.1,14,8.5,6,42.9,15,9.1,40,123.5,1921,15.5,159,17,10.7,14,8.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,187,4.5,2.4,1504.6,3.2,32,14.6,30,93.8,55,22.7,54.5,117.6,1943,16.5,200,5,2.5,32,13.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,126.3,23.4,18.5,1337.4,4.2,6,4.5,2,33.3,12,8.7,16.7,75,1608,21.4,134,27,20.1,6,4.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,138.8,24.5,17.7,1393,4,9.5,6.4,9.5,100,11.1,7.4,85.6,83.7,1744,20.8,147,30,20.4,10,6.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,182.8,22,12,2157.9,4.7,11,5.7,7,63.6,12.4,6.4,56.5,100.2,1952,19.5,199,28,14.1,11,5.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,112.9,18.9,16.7,1372.1,4.8,20,15,20,100,37,24.7,54.1,65.1,1315,20.2,119,19,16,20,14.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,156.8,34.1,21.8,1273,3.2,12,7.1,12,100,19,10.8,63.2,84.4,1903,22.6,168,38,22.6,12,6.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,162.6,35.1,21.6,878.5,2.1,16,9,16,100,24.4,13,65.6,75.1,1565,20.8,178,42,23.6,16,8.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,243.9,30.7,12.6,2646.8,4.3,25.2,9.4,20.8,82.6,27,10,77.1,29.2,417,14.3,259,37,14.3,26,9.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,85.9,14,16.3,1694,7.8,12,12.3,6,50,6,6.5,100,49.6,1049,21.1,90,16,17.8,12,11.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,107,14,13.1,714,2.6,1,0.9,1,100,1,0.9,100,57,967,17,111,15,13.5,1,0.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,445.8,58.1,13,2501,2.2,54,10.8,45.3,83.9,108.5,19.6,41.8,279.1,4964,17.8,475,75,15.8,59,11
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,204.9,28.3,13.8,3269,6.3,37,15.3,37,100,37.5,15.5,98.7,128.5,2817,21.9,211,29,13.7,37,14.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,420.1,81.7,19.4,3742.2,3.5,52,11,37,71.2,86,17,43,215.7,4220,19.6,441,83,18.8,52,10.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,177.2,25.7,14.5,825.8,1.8,49,21.7,22,44.9,22,11,100,154.1,2713,17.6,185,30,16.2,49,20.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,158.7,28.7,18.1,976.6,2.4,24.6,13.4,20.6,83.7,21.6,12,95.4,115.3,2126,18.4,167,32,19.2,31,15.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,204.1,29.7,14.5,2481,4.8,30,12.8,7,23.3,7,3.3,100,115.8,2583,22.3,220,35,15.9,30,12
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,137.6,24.6,17.9,2322,6.7,9.8,6.7,9,91.8,9,6.1,100,89.8,2243,25,145,30,20.7,10,6.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,136.9,11.9,8.7,794,2.3,12,8.1,6.1,50.8,10.6,7.2,57.8,87.9,1871,21.3,151,20,13.2,12,7.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,194.3,19.8,10.2,1304.6,2.7,15.7,7.5,15.7,100,15.7,7.5,100,95.4,1950,20.4,216,26,12,19,8.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,113.3,35.1,31,734.7,2.6,91,44.6,52,57.1,63,35.7,82.5,114,2045,17.9,122,40,32.8,91,42.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,125,13.2,10.6,1333,4.2,5,3.8,5,100,5,3.8,100,52.1,1021,19.6,140,18,12.9,5,3.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,120.7,11.5,9.5,1954,6.4,13,9.7,11,84.6,11,8.4,100,66.9,1181,17.6,124,14,11.3,13,9.5
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,194.5,18,9.3,1664.5,3.4,0,0,0,0,6,3,0,96,1384,14.4,204,18,8.8,0,0
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,212.3,20.6,9.7,2653,4.9,59,21.8,51,86.4,87,29.1,58.6,141.9,2449,17.3,222,23,10.4,59,21
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,135.3,19,14,707,2.1,0,0,0,0,7.4,5.2,0,83.8,1644,19.6,146,20,13.7,0,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,374.3,55.4,14.8,2295.5,2.4,51.8,12.2,24,46.3,44,10.5,54.5,260.9,4293,16.5,409,63,15.4,52,11.3
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,137.9,21.5,15.6,1050.1,3,3,2.1,3,100,9.5,6.4,31.6,86.4,1957,22.7,146,26,17.8,3,2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,197.5,26.1,13.2,1283,2.6,27.6,12.3,25.5,92.3,30,13.2,84.9,113.4,2177,19.2,209,32,15.3,28,11.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,145.5,22.6,15.5,1652,4.5,1,0.7,1,100,3.5,2.3,28.6,93.1,1613,17.3,157,23,14.6,1,0.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",263.1,18.6,7.1,4028,6.1,34,11.4,10,29.4,10,3.7,100,195.6,3709,19,284,19,6.7,34,10.7
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,270.8,34.7,12.8,2971.3,4.3,18,6.2,6,33.3,27.8,9.3,21.6,137,2072,15.1,289,47,16.3,18,5.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,643.5,46.8,7.3,5123.2,3.1,3,0.5,3,100,3,0.5,100,304.8,4205,13.8,707,56,7.9,3,0.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,106.6,26,24.4,1773.5,6.6,11,9.4,7,63.6,7.1,6.3,98.5,69.6,1863,26.8,113,27,23.9,11,8.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,122.4,8,6.5,952,3.1,0,0,0,0,1,0.8,0,42.4,711,16.8,130,9,6.9,0,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,260,26.9,10.3,1252.7,1.9,0,0,0,0,19.6,7,0,137.8,2416,17.5,288,30,10.4,0,0
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,279.1,30.5,10.9,2130.4,3,31,10,31,100,31,10,100,164.7,2593,15.7,293,37,12.6,31,9.6
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,339.8,28.9,8.5,3154.4,3.7,43.1,11.3,2,4.6,13,3.7,15.4,180.7,3515,19.5,379,33,8.7,44,10.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,193.2,31.6,16.4,4636.8,9.5,77.8,28.7,26.6,34.2,26.6,12.1,100,164.7,3611,21.9,208,37,17.8,83,28.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,83.7,11.6,13.8,650.5,3.1,8.5,9.2,8.5,100,9.8,10.5,86.3,61.6,1091,17.7,100,13,13,9,8.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,148.8,10.2,6.8,2395.3,6.4,7,4.5,1,14.3,1,0.7,100,104,2047,19.7,165,17,10.3,7,4.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,357.4,44.5,12.5,3093.3,3.4,36.9,9.3,22.3,60.5,117.4,24.7,19,267.5,5110,19.1,393,53,13.5,41,9.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,167.1,30.2,18.1,699,1.7,43,20.5,43,100,43,20.5,100,107.4,1772,16.5,184,31,16.8,43,18.9
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,228.1,31.3,13.7,2979.2,5.2,48.3,17.5,37,76.6,37,14,100,156.3,2726,17.4,251,33,13.1,49,16.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,319.5,31,9.7,1433.6,1.8,13.4,4,7.9,59.1,21,6.2,37.8,188.2,2881,15.3,329,34,10.3,15,4.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,307.1,51.2,16.7,1455.2,1.9,106,25.7,106,100,112,26.7,94.6,198,3703,18.7,326,54,16.6,106,24.5
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,238,35.8,15,1929.9,3.2,23,8.8,23,100,35,12.8,65.7,140.2,2642,18.8,255,41,16.1,23,8.3
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,430.4,48.7,11.3,5455,5,70,14,28.8,41.1,29.5,6.4,97.6,231.5,4077,17.6,484,57,11.8,71,12.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,20.6,6,29.2,77,1.5,2,8.9,2,100,2,8.9,100,10,149,14.9,23,9,39.1,2,8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,662.5,89.1,13.4,6318,3.8,101.8,13.3,101.8,100,158,19.3,64.4,466.5,7453,16,690,101,14.6,106,13.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,280.6,51.3,18.3,2456,3.5,53.5,16,53.5,100,76,21.3,70.4,177.9,2682,15.1,296,68,23,57,16.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,163.1,27.2,16.7,1941.2,4.7,82.8,33.7,76,91.8,76.4,31.9,99.5,95.9,1912,19.9,179,30,16.8,84,31.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",84.4,14.8,17.5,438,2.1,16.4,16.3,14.4,87.7,31,26.9,46.5,66.6,1098,16.5,92,16,17.4,23,20
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,213.6,30.6,14.3,2708.1,5,96,31,52,54.2,75.2,26,69.2,175.3,3157,18,226,36,15.9,96,29.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,102.7,11.1,10.8,723.9,2.8,12.5,10.8,12.5,100,12.5,10.8,100,54.7,957,17.5,113,12,10.6,13,10.3
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,85.4,12,14,1133,5.2,25.8,23.2,19,73.6,24.6,22.4,77.2,78.5,1197,15.2,93,12,12.9,26,21.8
