2023 Upper tier local authorities Code,2023 Upper tier local authorities,Ethnic group (20 categories) Code,Ethnic group (20 categories),Observation
W06000009,Pembrokeshire,10,Mixed or Multiple ethnic groups: White and Black African,163
W06000009,Pembrokeshire,11,Mixed or Multiple ethnic groups: White and Black Caribbean,282
W06000009,Pembrokeshire,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,317
W06000009,Pembrokeshire,13,"White: English, Welsh, Scottish, Northern Irish or British",116816
W06000009,Pembrokeshire,14,White: Irish,701
W06000009,Pembrokeshire,15,White: Gypsy or Irish Traveller,574
W06000009,Pembrokeshire,16,White: Roma,34
W06000009,Pembrokeshire,17,White: Other White,2250
W06000009,Pembrokeshire,18,Other ethnic group: Arab,93
W06000009,Pembrokeshire,19,Other ethnic group: Any other ethnic group,326
W06000010,Carmarthenshire,-8,Does not apply,0
W06000010,Carmarthenshire,1,"Asian, Asian British or Asian Welsh: Bangladeshi",137
W06000010,Carmarthenshire,2,"Asian, Asian British or Asian Welsh: Chinese",379
W06000010,Carmarthenshire,3,"Asian, Asian British or Asian Welsh: Indian",562
W06000010,Carmarthenshire,4,"Asian, Asian British or Asian Welsh: Pakistani",241
W06000010,Carmarthenshire,5,"Asian, Asian British or Asian Welsh: Other Asian",1002
W06000010,Carmarthenshire,6,"Black, Black British, Black Welsh, Caribbean or African: African",248
W06000010,Carmarthenshire,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",138
W06000010,Carmarthenshire,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",69
W06000010,Carmarthenshire,9,Mixed or Multiple ethnic groups: White and Asian,635
W06000010,Carmarthenshire,10,Mixed or Multiple ethnic groups: White and Black African,255
W06000010,Carmarthenshire,11,Mixed or Multiple ethnic groups: White and Black Caribbean,437
W06000010,Carmarthenshire,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,429
W06000010,Carmarthenshire,13,"White: English, Welsh, Scottish, Northern Irish or British",176673
W06000010,Carmarthenshire,14,White: Irish,649
W06000010,Carmarthenshire,15,White: Gypsy or Irish Traveller,437
W06000010,Carmarthenshire,16,White: Roma,69
W06000010,Carmarthenshire,17,White: Other White,4824
W06000010,Carmarthenshire,18,Other ethnic group: Arab,264
W06000010,Carmarthenshire,19,Other ethnic group: Any other ethnic group,450
W06000011,Swansea,-8,Does not apply,0
W06000011,Swansea,1,"Asian, Asian British or Asian Welsh: Bangladeshi",2865
W06000011,Swansea,2,"Asian, Asian British or Asian Welsh: Chinese",1932
W06000011,Swansea,3,"Asian, Asian British or Asian Welsh: Indian",2172
W06000011,Swansea,4,"Asian, Asian British or Asian Welsh: Pakistani",954
W06000011,Swansea,5,"Asian, Asian British or Asian Welsh: Other Asian",2528
W06000011,Swansea,6,"Black, Black British, Black Welsh, Caribbean or African: African",2227
W06000011,Swansea,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",235
W06000011,Swansea,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",335
W06000011,Swansea,9,Mixed or Multiple ethnic groups: White and Asian,1285
W06000011,Swansea,10,Mixed or Multiple ethnic groups: White and Black African,674
W06000011,Swansea,11,Mixed or Multiple ethnic groups: White and Black Caribbean,669
W06000011,Swansea,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,1180
W06000011,Swansea,13,"White: English, Welsh, Scottish, Northern Irish or British",208703
W06000011,Swansea,14,White: Irish,1111
W06000011,Swansea,15,White: Gypsy or Irish Traveller,93
W06000011,Swansea,16,White: Roma,117
W06000011,Swansea,17,White: Other White,8028
W06000011,Swansea,18,Other ethnic group: Arab,1578
W06000011,Swansea,19,Other ethnic group: Any other ethnic group,1805
W06000012,Neath Port Talbot,-8,Does not apply,0
W06000012,Neath Port Talbot,1,"Asian, Asian British or Asian Welsh: Bangladeshi",508
W06000012,Neath Port Talbot,2,"Asian, Asian British or Asian Welsh: Chinese",387
W06000012,Neath Port Talbot,3,"Asian, Asian British or Asian Welsh: Indian",527
W06000012,Neath Port Talbot,4,"Asian, Asian British or Asian Welsh: Pakistani",224
W06000012,Neath Port Talbot,5,"Asian, Asian British or Asian Welsh: Other Asian",607
W06000012,Neath Port Talbot,6,"Black, Black British, Black Welsh, Caribbean or African: African",274
W06000012,Neath Port Talbot,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",148
W06000012,Neath Port Talbot,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",100
W06000012,Neath Port Talbot,9,Mixed or Multiple ethnic groups: White and Asian,493
W06000012,Neath Port Talbot,10,Mixed or Multiple ethnic groups: White and Black African,211
W06000012,Neath Port Talbot,11,Mixed or Multiple ethnic groups: White and Black Caribbean,535
W06000012,Neath Port Talbot,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,344
W06000012,Neath Port Talbot,13,"White: English, Welsh, Scottish, Northern Irish or British",135111
W06000012,Neath Port Talbot,14,White: Irish,437
W06000012,Neath Port Talbot,15,White: Gypsy or Irish Traveller,170
W06000012,Neath Port Talbot,16,White: Roma,33
W06000012,Neath Port Talbot,17,White: Other White,1760
W06000012,Neath Port Talbot,18,Other ethnic group: Arab,105
W06000012,Neath Port Talbot,19,Other ethnic group: Any other ethnic group,316
W06000013,Bridgend,-8,Does not apply,0
W06000013,Bridgend,1,"Asian, Asian British or Asian Welsh: Bangladeshi",163
W06000013,Bridgend,2,"Asian, Asian British or Asian Welsh: Chinese",491
W06000013,Bridgend,3,"Asian, Asian British or Asian Welsh: Indian",588
W06000013,Bridgend,4,"Asian, Asian British or Asian Welsh: Pakistani",180
W06000013,Bridgend,5,"Asian, Asian British or Asian Welsh: Other Asian",730
W06000013,Bridgend,6,"Black, Black British, Black Welsh, Caribbean or African: African",257
W06000013,Bridgend,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",98
W06000013,Bridgend,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",74
W06000013,Bridgend,9,Mixed or Multiple ethnic groups: White and Asian,525
W06000013,Bridgend,10,Mixed or Multiple ethnic groups: White and Black African,279
W06000013,Bridgend,11,Mixed or Multiple ethnic groups: White and Black Caribbean,487
W06000013,Bridgend,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,393
W06000013,Bridgend,13,"White: English, Welsh, Scottish, Northern Irish or British",137755
W06000013,Bridgend,14,White: Irish,452
W06000013,Bridgend,15,White: Gypsy or Irish Traveller,57
W06000013,Bridgend,16,White: Roma,55
W06000013,Bridgend,17,White: Other White,2480
W06000013,Bridgend,18,Other ethnic group: Arab,80
W06000013,Bridgend,19,Other ethnic group: Any other ethnic group,346
W06000014,Vale of Glamorgan,-8,Does not apply,0
W06000014,Vale of Glamorgan,1,"Asian, Asian British or Asian Welsh: Bangladeshi",172
W06000014,Vale of Glamorgan,2,"Asian, Asian British or Asian Welsh: Chinese",579
W06000014,Vale of Glamorgan,3,"Asian, Asian British or Asian Welsh: Indian",892
W06000014,Vale of Glamorgan,4,"Asian, Asian British or Asian Welsh: Pakistani",335
W06000014,Vale of Glamorgan,5,"Asian, Asian British or Asian Welsh: Other Asian",829
W06000014,Vale of Glamorgan,6,"Black, Black British, Black Welsh, Caribbean or African: African",283
W06000014,Vale of Glamorgan,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",219
W06000014,Vale of Glamorgan,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",122
W06000014,Vale of Glamorgan,9,Mixed or Multiple ethnic groups: White and Asian,734
W06000014,Vale of Glamorgan,10,Mixed or Multiple ethnic groups: White and Black African,477
W06000014,Vale of Glamorgan,11,Mixed or Multiple ethnic groups: White and Black Caribbean,1005
W06000014,Vale of Glamorgan,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,771
W06000014,Vale of Glamorgan,13,"White: English, Welsh, Scottish, Northern Irish or British",121371
W06000014,Vale of Glamorgan,14,White: Irish,659
W06000014,Vale of Glamorgan,15,White: Gypsy or Irish Traveller,48
W06000014,Vale of Glamorgan,16,White: Roma,26
W06000014,Vale of Glamorgan,17,White: Other White,2696
W06000014,Vale of Glamorgan,18,Other ethnic group: Arab,268
W06000014,Vale of Glamorgan,19,Other ethnic group: Any other ethnic group,453
W06000015,Cardiff,-8,Does not apply,0
W06000015,Cardiff,1,"Asian, Asian British or Asian Welsh: Bangladeshi",6887
W06000015,Cardiff,2,"Asian, Asian British or Asian Welsh: Chinese",5017
W06000015,Cardiff,3,"Asian, Asian British or Asian Welsh: Indian",8837
W06000015,Cardiff,4,"Asian, Asian British or Asian Welsh: Pakistani",8615
W06000015,Cardiff,5,"Asian, Asian British or Asian Welsh: Other Asian",5627
W06000015,Cardiff,6,"Black, Black British, Black Welsh, Caribbean or African: African",10587
W06000015,Cardiff,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",1350
W06000015,Cardiff,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",1959
W06000015,Cardiff,9,Mixed or Multiple ethnic groups: White and Asian,3572
W06000015,Cardiff,10,Mixed or Multiple ethnic groups: White and Black African,2611
W06000015,Cardiff,11,Mixed or Multiple ethnic groups: White and Black Caribbean,4299
W06000015,Cardiff,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,4024
W06000015,Cardiff,13,"White: English, Welsh, Scottish, Northern Irish or British",266533
W06000015,Cardiff,14,White: Irish,2335
W06000015,Cardiff,15,White: Gypsy or Irish Traveller,673
W06000015,Cardiff,16,White: Roma,593
W06000015,Cardiff,17,White: Other White,16797
W06000015,Cardiff,18,Other ethnic group: Arab,6624
W06000015,Cardiff,19,Other ethnic group: Any other ethnic group,5370
W06000016,Rhondda Cynon Taf,-8,Does not apply,0
W06000016,Rhondda Cynon Taf,1,"Asian, Asian British or Asian Welsh: Bangladeshi",247
W06000016,Rhondda Cynon Taf,2,"Asian, Asian British or Asian Welsh: Chinese",894
W06000016,Rhondda Cynon Taf,3,"Asian, Asian British or Asian Welsh: Indian",958
W06000016,Rhondda Cynon Taf,4,"Asian, Asian British or Asian Welsh: Pakistani",405
W06000016,Rhondda Cynon Taf,5,"Asian, Asian British or Asian Welsh: Other Asian",1002
W06000016,Rhondda Cynon Taf,6,"Black, Black British, Black Welsh, Caribbean or African: African",749
W06000016,Rhondda Cynon Taf,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",116
W06000016,Rhondda Cynon Taf,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",132
W06000016,Rhondda Cynon Taf,9,Mixed or Multiple ethnic groups: White and Asian,709
W06000016,Rhondda Cynon Taf,10,Mixed or Multiple ethnic groups: White and Black African,524
W06000016,Rhondda Cynon Taf,11,Mixed or Multiple ethnic groups: White and Black Caribbean,635
W06000016,Rhondda Cynon Taf,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,601
W06000016,Rhondda Cynon Taf,13,"White: English, Welsh, Scottish, Northern Irish or British",226123
W06000016,Rhondda Cynon Taf,14,White: Irish,516
W06000016,Rhondda Cynon Taf,15,White: Gypsy or Irish Traveller,69
W06000016,Rhondda Cynon Taf,16,White: Roma,28
W06000016,Rhondda Cynon Taf,17,White: Other White,3187
W06000016,Rhondda Cynon Taf,18,Other ethnic group: Arab,198
W06000016,Rhondda Cynon Taf,19,Other ethnic group: Any other ethnic group,560
W06000018,Caerphilly,-8,Does not apply,0
W06000018,Caerphilly,1,"Asian, Asian British or Asian Welsh: Bangladeshi",38
W06000018,Caerphilly,2,"Asian, Asian British or Asian Welsh: Chinese",446
W06000018,Caerphilly,3,"Asian, Asian British or Asian Welsh: Indian",456
W06000018,Caerphilly,4,"Asian, Asian British or Asian Welsh: Pakistani",155
W06000018,Caerphilly,5,"Asian, Asian British or Asian Welsh: Other Asian",489
W06000018,Caerphilly,6,"Black, Black British, Black Welsh, Caribbean or African: African",129
W06000018,Caerphilly,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",93
W06000018,Caerphilly,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",61
W06000018,Caerphilly,9,Mixed or Multiple ethnic groups: White and Asian,535
W06000018,Caerphilly,10,Mixed or Multiple ethnic groups: White and Black African,247
W06000018,Caerphilly,11,Mixed or Multiple ethnic groups: White and Black Caribbean,539
W06000018,Caerphilly,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,433
W06000018,Caerphilly,13,"White: English, Welsh, Scottish, Northern Irish or British",169356
W06000018,Caerphilly,14,White: Irish,389
W06000018,Caerphilly,15,White: Gypsy or Irish Traveller,38
W06000018,Caerphilly,16,White: Roma,46
W06000018,Caerphilly,17,White: Other White,2126
W06000018,Caerphilly,18,Other ethnic group: Arab,87
W06000018,Caerphilly,19,Other ethnic group: Any other ethnic group,292
W06000019,Blaenau Gwent,-8,Does not apply,0
W06000019,Blaenau Gwent,1,"Asian, Asian British or Asian Welsh: Bangladeshi",26
W06000019,Blaenau Gwent,2,"Asian, Asian British or Asian Welsh: Chinese",140
W06000019,Blaenau Gwent,3,"Asian, Asian British or Asian Welsh: Indian",212
W06000019,Blaenau Gwent,4,"Asian, Asian British or Asian Welsh: Pakistani",71
W06000019,Blaenau Gwent,5,"Asian, Asian British or Asian Welsh: Other Asian",172
W06000019,Blaenau Gwent,6,"Black, Black British, Black Welsh, Caribbean or African: African",76
W06000019,Blaenau Gwent,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",29
W06000019,Blaenau Gwent,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",10
W06000019,Blaenau Gwent,9,Mixed or Multiple ethnic groups: White and Asian,138
W06000019,Blaenau Gwent,10,Mixed or Multiple ethnic groups: White and Black African,69
W06000019,Blaenau Gwent,11,Mixed or Multiple ethnic groups: White and Black Caribbean,219
W06000019,Blaenau Gwent,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,143
W06000019,Blaenau Gwent,13,"White: English, Welsh, Scottish, Northern Irish or British",63990
W06000019,Blaenau Gwent,14,White: Irish,92
W06000019,Blaenau Gwent,15,White: Gypsy or Irish Traveller,133
W06000019,Blaenau Gwent,16,White: Roma,14
W06000019,Blaenau Gwent,17,White: Other White,1227
W06000019,Blaenau Gwent,18,Other ethnic group: Arab,38
W06000019,Blaenau Gwent,19,Other ethnic group: Any other ethnic group,104
W06000020,Torfaen,-8,Does not apply,0
W06000020,Torfaen,1,"Asian, Asian British or Asian Welsh: Bangladeshi",99
W06000020,Torfaen,2,"Asian, Asian British or Asian Welsh: Chinese",212
W06000020,Torfaen,3,"Asian, Asian British or Asian Welsh: Indian",254
W06000020,Torfaen,4,"Asian, Asian British or Asian Welsh: Pakistani",91
W06000020,Torfaen,5,"Asian, Asian British or Asian Welsh: Other Asian",546
W06000020,Torfaen,6,"Black, Black British, Black Welsh, Caribbean or African: African",118
W06000020,Torfaen,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",69
W06000020,Torfaen,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",41
W06000020,Torfaen,9,Mixed or Multiple ethnic groups: White and Asian,264
W06000020,Torfaen,10,Mixed or Multiple ethnic groups: White and Black African,136
W06000020,Torfaen,11,Mixed or Multiple ethnic groups: White and Black Caribbean,343
W06000020,Torfaen,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,262
W06000020,Torfaen,13,"White: English, Welsh, Scottish, Northern Irish or British",87873
W06000020,Torfaen,14,White: Irish,296
W06000020,Torfaen,15,White: Gypsy or Irish Traveller,265
W06000020,Torfaen,16,White: Roma,31
W06000020,Torfaen,17,White: Other White,1131
W06000020,Torfaen,18,Other ethnic group: Arab,46
W06000020,Torfaen,19,Other ethnic group: Any other ethnic group,199
W06000021,Monmouthshire,-8,Does not apply,0
W06000021,Monmouthshire,1,"Asian, Asian British or Asian Welsh: Bangladeshi",52
W06000021,Monmouthshire,2,"Asian, Asian British or Asian Welsh: Chinese",277
W06000021,Monmouthshire,3,"Asian, Asian British or Asian Welsh: Indian",317
W06000021,Monmouthshire,4,"Asian, Asian British or Asian Welsh: Pakistani",94
W06000021,Monmouthshire,5,"Asian, Asian British or Asian Welsh: Other Asian",445
W06000021,Monmouthshire,6,"Black, Black British, Black Welsh, Caribbean or African: African",132
W06000021,Monmouthshire,7,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",62
W06000021,Monmouthshire,8,"Black, Black British, Black Welsh, Caribbean or African: Other Black",36
W06000021,Monmouthshire,9,Mixed or Multiple ethnic groups: White and Asian,376
W06000021,Monmouthshire,10,Mixed or Multiple ethnic groups: White and Black African,183
W06000021,Monmouthshire,11,Mixed or Multiple ethnic groups: White and Black Caribbean,261
W06000021,Monmouthshire,12,Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,295
