time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2307,725.4,2209,694.6,973,306,950,298.7,957,300.9,939,295.3,1350,424.5,42,13.2
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,3753,690.9,3597,662.2,1978,364.1,1908,351.3,1528,281.3,1490,274.3,2225,409.6,66,12.2
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,3323,909.6,3130,856.8,1368,374.5,1310,358.6,1409,385.7,1361,372.6,1914,523.9,270,73.9
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2042,894.4,1882,824.3,1247,546.2,1156,506.3,1316,576.4,1244,544.8,726,318,67,29.3
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4175,769.2,3911,720.5,1961,361.3,1911,352.1,1517,279.5,1477,272.1,2658,489.7,299,55.1
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,4662,723.9,4451,691.1,2203,342.1,2074,322,1762,273.6,1676,260.2,2900,450.3,40,6.2
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,6876,821.7,6438,769.3,3926,469.1,3689,440.8,3505,418.8,3351,400.4,3371,402.8,123,14.7
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,4345,759.7,4182,731.2,1863,325.7,1804,315.4,1604,280.4,1564,273.5,2741,479.2,68,11.9
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,5472,851.7,5035,783.6,3006,467.9,2809,437.2,2824,439.5,2672,415.9,2648,412.1,142,22.1
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,3689,621,3477,585.3,1968,331.3,1852,311.8,1692,284.8,1640,276.1,1997,336.2,82,13.8
2023,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,1821,596.8,1786,585.3,893,292.7,865,283.5,512,167.8,504,165.2,1309,429,23,7.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,5210,822.6,4937,779.5,2409,380.4,2305,364,2824,445.9,2749,434.1,2386,376.7,91,14.4
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,4111,461.2,3861,433.2,2353,264,2199,246.7,2204,247.3,2086,234,1907,213.9,58,6.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3812,674.4,3628,641.8,2146,379.7,2057,363.9,1725,305.2,1660,293.7,2087,369.2,51,9
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,5749,788.3,5501,754.3,3006,412.2,2891,396.4,2748,376.8,2677,367.1,3001,411.5,84,11.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,5171,713.4,4809,663.4,2872,396.2,2704,373,2476,341.6,2358,325.3,2695,371.8,93,12.8
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,6772,752.6,6375,708.5,3554,395,3336,370.7,3108,345.4,2933,326,3664,407.2,98,10.9
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,3806,475.7,3613,451.5,1862,232.7,1785,223.1,1406,175.7,1345,168.1,2400,299.9,69,8.6
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,6168,754.7,5754,704.1,3360,411.1,3176,388.6,3364,411.6,3203,391.9,2804,343.1,56,6.9
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,3838,584.7,3705,564.5,1903,289.9,1848,281.5,1408,214.5,1389,211.6,2430,370.2,55,8.4
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,3522,606.5,3359,578.4,1879,323.6,1794,308.9,1710,294.5,1658,285.5,1812,312,30,5.2
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,4138,706.9,3919,669.5,2218,378.9,2127,363.3,1784,304.8,1721,294,2354,402.1,116,19.8
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4730,665.3,4416,621.1,2314,325.5,2232,313.9,2251,316.6,2177,306.2,2479,348.7,152,21.4
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,4487,679.9,4087,619.3,2581,391.1,2357,357.2,2676,405.5,2451,371.4,1811,274.4,110,16.7
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1863,511.5,1779,488.5,989,271.5,954,261.9,778,213.6,751,206.2,1085,297.9,21,5.8
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2120,451.3,2025,431.1,1068,227.4,1024,218,891,189.7,872,185.6,1229,261.6,31,6.6
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,4877,639.5,4597,602.8,2862,375.3,2713,355.7,2606,341.7,2513,329.5,2271,297.8,17,2.2
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1850,422.2,1737,396.4,973,222,920,209.9,839,191.5,812,185.3,1011,230.7,12,2.7
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2745,560.5,2678,546.8,1091,222.8,1069,218.3,946,193.2,933,190.5,1799,367.4,120,24.5
2023,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,5388,861.4,5049,807.2,3415,546,3243,518.5,2982,476.8,2853,456.1,2406,384.7,172,27.5
2022,Reporting year,National,E92000001,England,,,,,,Children in Need,764150,649.7,710720,604.3,413320,351.4,385950,328.1,359830,305.9,338780,288,404310,343.8,18160,15.4
2022,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,46820,892,43490,828.6,23800,453.5,22170,422.4,21710,413.5,20600,392.5,25120,478.5,460,8.8
2022,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,111510,713.9,103920,665.3,56980,364.8,53220,340.7,51110,327.2,48400,309.9,60390,386.6,2140,13.7
2022,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,80180,699.3,74780,652.2,43910,383,41390,361,38580,336.5,36690,320,41600,362.8,1900,16.6
2022,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,54880,554.1,51090,515.9,29450,297.4,27620,278.9,26060,263.2,24730,249.7,28820,291,1550,15.7
2022,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,81830,633.5,77270,598.2,41920,324.5,39730,307.6,34670,268.4,33070,256,47170,365.1,2140,16.6
2022,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,55090,414.1,52510,394.7,27110,203.8,25910,194.8,23450,176.2,22580,169.7,31650,237.9,1090,8.2
2022,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,131010,692.2,123950,655,71240,376.5,67980,359.2,60040,317.3,57730,305,70960,375,3340,17.7
2022,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,138670,716.2,124360,642.3,83280,430.1,74690,385.7,73420,379.2,65990,340.8,65250,337,4440,22.9
2022,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,64160,590.2,59360,546,35620,327.6,33240,305.7,30800,283.3,28990,266.6,33360,306.9,1090,10
2022,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,52460,804.5,49510,759.3,27220,417.5,25930,397.7,23310,357.4,22300,342.1,29150,447.1,1270,19.4
2022,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,78550,633.2,74450,600.1,44020,354.9,42050,339,36740,296.2,35420,285.6,41810,337.1,2080,16.7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,7279,735.6,6795,686.7,3823,386.3,3588,362.6,3485,352.2,3344,337.9,3794,383.4,49,5
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1657,744.6,1597,717.7,789,354.6,771,346.5,571,256.6,558,250.8,1086,488,9,4
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2867,744.7,2695,700,1455,377.9,1390,361.1,1028,267,972,252.5,1839,477.7,35,9.1
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,3086,1553.3,2763,1390.7,1678,844.6,1500,755,1699,855.1,1543,776.6,1387,698.1,15,7.5
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,5662,1693.1,5109,1527.8,3005,898.6,2738,818.8,3201,957.2,3001,897.4,2461,735.9,31,9.3
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4298,746.9,4078,708.7,2019,350.9,1927,334.9,1515,263.3,1462,254.1,2783,483.6,128,22.2
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2742,655.3,2591,619.2,1243,297.1,1163,278,1074,256.7,1026,245.2,1668,398.7,50,12
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,3856,659.9,3684,630.5,1804,308.8,1750,299.5,1516,259.5,1484,254,2340,400.5,7,1.2
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,3296,1212.3,3050,1121.8,1666,612.7,1546,568.6,1670,614.2,1579,580.7,1626,598,19,7
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2826,951.6,2611,879.2,1490,501.7,1363,459,1181,397.7,1136,382.5,1645,553.9,50,16.8
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4811,1114.2,4405,1020.2,2534,586.9,2314,535.9,2438,564.6,2308,534.5,2373,549.6,39,9
2022,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,4441,822.1,4115,761.7,2298,425.4,2123,393,2327,430.8,2190,405.4,2114,391.3,31,5.7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,2341,589,2209,555.8,1058,266.2,1007,253.3,957,240.8,930,234,1384,348.2,12,3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3737,1343.8,3401,1222.9,1891,680,1695,609.5,1697,610.2,1544,555.2,2040,733.5,26,9.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,5863,821.3,5263,737.2,3509,491.5,3148,441,3798,532,3475,486.8,2065,289.3,79,11.1
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3126,714.4,2885,659.4,1864,426,1715,392,1498,342.4,1403,320.7,1628,372.1,36,8.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3564,454.5,3422,436.4,1529,195,1480,188.7,1442,183.9,1419,181,2122,270.6,11,1.4
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3773,543.4,3534,509,1948,280.6,1861,268.1,1575,226.9,1527,219.9,2198,316.6,44,6.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,5063,560.2,4755,526.1,2563,283.6,2435,269.4,2119,234.5,2034,225.1,2944,325.8,66,7.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2023,734.7,1916,695.8,1080,392.2,1047,380.2,859,312,830,301.4,1164,422.7,10,3.6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2246,663.7,2079,614.4,1042,307.9,951,281,1079,318.9,1012,299.1,1167,344.9,c,c
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,12065,481.3,11567,461.5,4803,191.6,4528,180.6,4416,176.2,4238,169.1,7649,305.2,168,6.7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,7781,839.3,7370,795,3744,403.9,3538,381.6,3202,345.4,3066,330.7,4579,493.9,108,11.6
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,11356,897,10481,827.9,6173,487.6,5680,448.7,6189,488.9,5768,455.6,5167,408.1,55,4.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,5701,923.3,5202,842.5,3500,566.8,3192,516.9,2830,458.3,2639,427.4,2871,465,884,143.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,5637,1031.1,5188,949,2981,545.3,2766,506,2943,538.3,2725,498.5,2694,492.8,43,7.9
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4950,843.9,4576,780.2,2275,387.9,2139,364.7,2546,434.1,2428,414,2404,409.9,42,7.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,4326,816.2,4026,759.6,2331,439.8,2207,416.4,1650,311.3,1595,300.9,2676,504.9,49,9.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2750,749.7,2632,717.5,1324,360.9,1293,352.5,985,268.5,966,263.3,1765,481.2,30,8.2
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,4772,763.3,4393,702.7,2607,417,2449,391.7,2376,380.1,2268,362.8,2396,383.3,103,16.5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,4521,884.1,4220,825.3,2301,450,2174,425.2,1804,352.8,1733,338.9,2717,531.3,59,11.5
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2945,537.9,2730,498.6,1557,284.4,1421,259.5,1372,250.6,1306,238.5,1573,287.3,223,40.7
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2647,615,2457,570.8,1339,311.1,1273,295.7,1157,268.8,1114,258.8,1490,346.2,14,3.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5738,843.5,5344,785.6,3303,485.5,3138,461.3,2607,383.2,2475,363.8,3131,460.3,43,6.3
2022,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,4581,699.7,4268,651.9,2257,344.7,2085,318.4,2013,307.4,1907,291.3,2568,392.2,36,5.5
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,4059,810.5,3772,753.1,2338,466.8,2201,439.5,2407,480.6,2313,461.8,1652,329.9,64,12.8
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,11761,837,10907,776.2,6471,460.5,6025,428.8,5782,411.5,5507,391.9,5979,425.5,48,3.4
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3293,731.3,3026,672,2061,457.7,1900,421.9,1901,422.2,1765,392,1392,309.1,55,12.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,3192,498,3087,481.6,2003,312.5,1947,303.7,922,143.8,903,140.9,2270,354.1,429,66.9
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,3733,607.1,3447,560.6,2200,357.8,2022,328.8,1921,312.4,1828,297.3,1812,294.7,69,11.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,6808,1153,6377,1080,3343,566.1,3185,539.4,3017,510.9,2869,485.9,3791,642,134,22.7
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4642,474.8,4330,442.9,2525,258.3,2389,244.4,2405,246,2271,232.3,2237,228.8,51,5.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9623,564.2,9196,539.1,5246,307.6,5104,299.2,3742,219.4,3642,213.5,5881,344.8,805,47.2
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4720,1429.6,4118,1247.2,2642,800.2,2341,709,2351,712.1,2116,640.9,2369,717.5,46,13.9
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1839,539.8,1779,522.2,899,263.9,882,258.9,794,233.1,777,228.1,1045,306.7,25,7.3
2022,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,6308,554.2,5847,513.7,3603,316.6,3361,295.3,3305,290.4,3090,271.5,3003,263.8,85,7.5
