time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,inpost_fte,inpost_headcount,starters_fte,starters_headcount,leavers_fte,leavers_headcount,turnover_rate_fte,turnover_rate_headcount,agency_fte,agency_headcount,agency_rate_fte,agency_rate_headcount,agency_cover_fte,agency_cover_rate_fte,vacancy_fte,vacancy_rate_fte,vacancy_agency_cover_rate_fte,case_holders_fte,cases,caseload_fte,working_days_lost_fte,absence_rate_fte
2019,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,207.7,218,65.2,69,44.2,46,21.3,21.1,22,22,9.6,9.2,22,100,39.9,16.1,55.1,147.3,2983,20.3,1497.5,2.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,130.7,139,34.4,36,29,29,22.2,20.9,3,3,2.2,2.1,3,100,21,13.8,14.3,77.4,1718,22.2,916,2.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,143.5,152,32.9,33,28,28,19.5,18.4,62.2,63,30.2,29.3,17,27.3,58.5,29,29.1,114.5,2332,20.4,1388.3,3.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,179.1,193,24,26,27.2,31,15.2,16.1,40.6,41,18.5,17.5,15,36.9,16,8.2,93.8,111.9,2009,18,2330.9,5.1
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,104.6,111,15.2,16,18.5,19,17.7,17.1,17,17,14,13.3,17,100,37,26.1,45.9,59.1,1038,17.6,1066.9,4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,167.2,176,33.4,34,25.9,29,15.5,16.5,8,8,4.6,4.3,7.2,89.4,7.2,4.1,100,101,1920,19,1237,2.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,185.8,202,36.2,39,18,20,9.7,9.9,9,9,4.6,4.3,9,100,11.4,5.8,78.9,76.8,1427,18.6,2668,5.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,257.1,274,37.4,38,20,21,7.8,7.7,44.4,45,14.7,14.1,18.6,41.8,24.4,8.7,76.3,192.4,3410,17.7,3451.5,5.3
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,81.8,84,17,17,20.9,22,25.6,26.2,11,11,11.9,11.6,11,100,13,13.7,84.6,46.5,987,21.2,770,3.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,122,122,20,20,9.5,10,7.8,8.2,0,0,0,0,0,z,0,0,z,59,1057,17.9,1213,3.9
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,422.1,442,59.9,63,39.4,43,9.3,9.7,77.8,79,15.6,15.2,75.8,97.4,169,28.6,44.9,325.3,5352,16.5,2564,2.4
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,230.4,237,47,47,18.5,19,8,8,47,47,16.9,16.5,30,63.8,61,20.9,49.2,149.5,3372,22.6,2430,4.2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,440.1,455,60.3,61,62.7,68,14.2,14.9,23,23,5,4.8,23,100,87,16.5,26.4,212.8,4060,19.1,2837.3,2.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,182.2,194,32,35,30.3,31,16.6,16,23,23,11.2,10.6,13,56.5,13,6.7,100,113.1,1895,16.7,1217.1,2.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,156.8,168,44.7,47,32.5,33,20.7,19.6,36,43,18.7,20.4,17,47.2,16.5,9.5,103,127.3,2374,18.6,1068,2.7
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,224.4,242,36.6,38,29.9,32,13.3,13.2,19,19,7.8,7.3,12,63.2,12,5.1,100,121.2,2639,21.8,2701,4.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,139,144,17.4,18,21.5,23,15.5,16,15,15,9.7,9.4,7,46.7,11,7.3,63.6,102.1,2260,22.1,1617,4.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,124.9,137,29.5,30,34.6,38,27.7,27.7,49,50,28.2,26.7,20,40.8,42,25.2,47.6,99.3,1954,19.7,1011.6,3.2
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,216.2,240,40.9,44,15.7,16,7.3,6.7,20.2,23,8.5,8.7,20.2,100,23,9.6,87.8,101,1858,18.4,1982,3.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,168.6,178,73.1,74,16.5,18,9.8,10.1,51,51,23.2,22.3,24,47.1,34.5,17,69.6,99.5,1772,17.8,621.7,1.5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,134.9,147,19.3,20,17.8,19,13.2,12.9,21,21,13.5,12.5,21,100,21,13.5,100,88.1,1660,18.8,1235.5,3.6
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,117.8,121,23,23,27.8,28,23.6,23.1,21,21,15.1,14.8,15,71.4,17,12.6,88.2,62.4,1194,19.1,1480.5,5
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,164.8,177,11,11,16,16,9.7,9,0,0,0,0,0,z,10,5.7,0,91.7,1447,15.8,2398,5.8
2019,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,227.7,238,31.6,32,23.2,24,10.2,10.1,47,47,17.1,16.5,33,70.2,33,12.7,100,136.9,2117,15.5,3065.7,5.3
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,132.5,142,22,23,24.5,26,18.5,18.3,0,0,0,0,0,z,10,7,0,87,1682,19.3,1110,3.3
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,336.5,366,43.3,45,63.9,72,19,19.7,141.2,142,29.6,28,72,51,97,22.4,74.2,285.9,5377,18.8,4417.7,5.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,148,159,31.5,32,22,23,14.8,14.5,11,11,6.9,6.5,11,100,12,7.5,91.7,73.4,1087,14.8,1474.5,3.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,197.1,209,39.5,42,38.3,41,19.4,19.6,20.8,22,9.5,9.5,20.8,100,34,14.7,61.2,109.7,1914,17.4,970,1.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,149.8,167,20.5,22,24.4,28,16.3,16.8,5,5,3.2,2.9,5,100,5,3.2,100,86.1,1676,19.5,929,2.5
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",289.4,316,33.3,36,24.5,27,8.5,8.5,46,46,13.7,12.7,23,50,23,7.4,100,196.9,3449,17.5,4193.1,5.7
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,282.4,298,52.7,55,30.6,33,10.8,11.1,5,5,1.7,1.7,2,40,20.3,6.7,9.9,159.9,2466,15.4,2447,3.4
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,629.6,694,58.9,64,51.1,57,8.1,8.2,5,5,0.8,0.7,5,100,5,0.8,100,297.6,4566,15.3,5339,3.4
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,103.1,108,19.6,20,25,24,24.2,22.2,16,16,13.4,12.9,16,100,29,21.9,55.2,82.6,2699,32.7,2627.5,10.1
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,120.6,127,14.8,15,13.9,15,11.5,11.8,0,0,0,0,0,z,0,0,z,43.5,953,21.9,1472.8,4.8
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,238,265,38,42,31,34,13,12.8,0,0,0,0,0,z,2,0.8,0,141,2304,16.3,2640.8,4.4
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,271.9,286,55.5,57,69.7,73,25.6,25.5,5,5,1.8,1.7,5,100,14,4.9,35.7,151.6,2348,15.5,1514.3,2.2
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,381.5,419,84.6,89,26.5,31,6.9,7.4,32.6,33,7.9,7.3,14,42.9,14,3.5,100,236.5,4063,17.2,4694.9,4.9
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,205,219,45.6,46,28.2,31,13.7,14.2,96.4,102,32,31.8,80.4,83.4,80.4,28.2,100,176.3,3519,20,3134,6
2019,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,86.9,102,19,21,13,17,15,16.7,23,23,20.9,18.4,12.5,54.3,12.5,12.6,100,60.9,1326,21.8,690.6,3.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,152.4,170,64.9,72,26.7,30,17.5,17.6,7,7,4.4,4,2,28.6,3,1.9,66.7,118.1,2134,18.1,1568.2,4.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,395,418,115.1,125,67.3,73,17,17.5,71,79,15.2,15.9,70.4,99.3,69.2,14.9,101.8,284.3,5581,19.6,2964.5,3
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,160.8,177,12.3,13,13.8,16,8.6,9,33,33,17,15.7,33,100,33,17,100,100.8,1728,17.1,4762.5,11.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,247.6,273,39.5,41,27.7,30,11.2,11,51.5,52,17.2,16,51.5,100,22,8.2,234.1,156.2,2719,17.4,2082,3.3
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,327.6,337,33,33,37.6,39,11.5,11.6,17.1,18,5,5.1,11.1,64.9,14,4.1,79.2,179.8,2820,15.7,1768.5,2.1
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,316,334,68.6,71,61.9,63,19.6,18.9,142.5,143,31.1,30,142.5,100,124.9,28.3,114.1,220.6,4153,18.8,1490,1.9
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,252.3,271,60.4,64,42.1,43,16.7,15.9,32,32,11.3,10.6,32,100,39,13.4,82.1,146.6,2521,17.2,1432.1,2.2
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,435.6,498,80.7,92,70.7,86,16.2,17.3,72.8,74,14.3,12.9,36.6,50.3,28,6,130.8,218.8,3677,16.8,4027,3.7
2019,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,22,24,4,4,3,3,13.6,12.5,2,2,8.3,7.7,2,100,3,12,66.7,9.4,138,14.7,96,1.7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,701.9,729,123.5,127,103.4,107,14.7,14.7,95,99,11.9,12,95,100,173,19.8,54.9,491.8,7832,15.9,5901.1,3.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,308.2,324,70.7,73,32.5,37,10.5,11.4,37.4,38,10.8,10.5,37.4,100,31.6,9.3,118.4,162.6,2172,13.4,2467.2,3.2
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,162.8,175,41,41,42,46,25.8,26.3,58.3,61,26.4,25.8,56,96.1,60.3,27,92.9,94.4,1821,19.3,1691.1,4.1
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",93.7,102,20.5,23,12.6,17,13.4,16.7,16.3,38,14.8,27.1,16.3,100,32,25.5,51,71.3,1155,16.2,506.1,2.1
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,206.6,221,40.9,42,46.3,49,22.4,22.2,118,118,36.3,34.8,69.8,59.2,73.7,26.3,94.7,173.4,3302,19,3946.5,7.5
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,112.8,121,19.8,20,12.6,14,11.2,11.6,19,19,14.4,13.6,0,0,0,0,z,65.3,1126,17.2,719.9,2.5
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,109.6,118,16.3,17,11.8,14,10.8,11.9,20.3,23,15.6,16.3,16,78.9,17,13.4,94.1,79.6,1230,15.5,896,3.2
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,366,398,40.7,43,31.8,37,8.7,9.3,47.7,50,11.5,11.2,38.4,80.5,48,11.6,80,289.4,5272,18.2,4037,4.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,210.4,228,30,32,20.3,22,9.6,9.6,112,112,34.7,32.9,28.5,25.4,41,16.3,69.5,196.2,3759,19.2,1752.3,3.3
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,141.8,150,28.3,29,23,24,16.2,16,11,11,7.2,6.8,7,63.6,7,4.7,100,104.4,2097,20.1,876.5,2.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,179.2,186,37.6,38,47.9,50,26.7,26.9,42.4,43,19.1,18.8,41.6,98.1,63,26,66,136.9,2343,17.1,1658.4,3.7
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,344.5,366,63,65,91.3,91,26.5,24.9,9,9,2.5,2.4,9,100,50.2,12.7,17.9,136.8,2334,17.1,2719.8,3.1
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,177.2,192,49.5,52,19.9,23,11.2,12,20.1,21,10.2,9.9,20.1,100,26.8,13.1,75,108.3,1734,16,1516.1,3.4
2019,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,256.8,278,61.3,62,35.7,39,13.9,14,36.6,38,12.5,12,35.6,97.3,50,16.3,71.2,187.3,3388,18.1,1479.5,2.3
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,110.8,117,26.3,27,11.1,12,10,10.3,12,12,9.8,9.3,6,50,9,7.5,66.7,57.8,1051,18.2,1061,3.8
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,272.7,296,75.8,79,53.6,61,19.7,20.6,42,42,13.3,12.4,40,95.2,49,15.2,81.6,182.6,2605,14.3,1227.1,1.8
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,154.4,162,27.8,28,19.5,20,12.6,12.3,8.1,9,5,5.3,8.1,100,39.3,20.3,20.6,100.3,1512,15.1,441.8,1.1
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,786.4,831,121.2,125,115.5,121,14.7,14.6,36.3,39,4.4,4.5,36.3,99.9,192,19.6,18.9,379.5,5371,14.2,4658.9,2.3
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,430.4,455,53.6,54,53.3,56,12.4,12.3,27,27,5.9,5.6,18,66.7,20,4.4,90,227,3104,13.7,2989.7,2.7
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,109.2,111,24,24,10.2,11,9.4,9.9,63,63,36.6,36.2,63,100,69,38.7,91.3,80.9,1394,17.2,822,3
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,307,342,26.1,30,47.6,51,15.5,14.9,116,116,27.4,25.3,84,72.4,207,40.3,40.6,224.1,4132,18.4,2489.6,3.2
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,106,109,32,32,25.3,26,23.9,23.9,16,16,13.1,12.8,7,43.8,17,13.8,41.2,72,1251,17.4,581,2.2
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,119.3,123,34.5,35,15.5,16,13,13,16.8,17,12.4,12.1,16.8,100,21,15,80,84.1,1371,16.3,1320,4.4
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,307.8,344,87.6,95,41,45,13.3,13.1,21,21,6.4,5.8,21,100,31.6,9.3,66.5,215.6,3597,16.7,2175.5,2.8
2019,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,146.7,149,54,54,29.6,30,20.2,20.1,39.7,40,21.3,21.2,38.7,97.5,30,17,129,92.3,1431,15.5,1261.3,3.4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,58.2,61,8,8,14.6,15,25.1,24.6,13,13,18.3,17.6,12,92.3,13,18.3,92.3,45.9,605,13.2,291.5,2
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,223.8,247,29.4,30,24.3,29,10.8,11.7,0,0,0,0,0,z,1.5,0.7,0,143.9,2108,14.6,2026,3.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,197.1,210,71.1,73,66.4,70,33.7,33.3,87.8,89,30.8,29.8,64.3,73.2,85,30.1,75.7,163.8,3218,19.6,1878.1,3.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,313.5,350,30.9,36,30.5,35,9.7,10,0,0,0,0,0,z,7,2.2,0,228.9,3682,16.1,1727,2.2
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,478.9,514,78.5,82,51.5,55,10.8,10.7,78.6,79,14.1,13.3,71.3,90.7,103.1,17.7,69.2,354.2,6286,17.7,3666.4,3
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,73.5,77,9.6,10,7.1,8,9.7,10.4,10,10,12,11.5,8,80,10,12,80,60.7,1183,19.5,461.4,2.5
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,742.3,796,98.7,102,71.6,80,9.6,10.1,84,84,10.2,9.5,47,56,73.9,9.1,63.6,546.6,8894,16.3,1989,1.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,162.1,168,63.4,64,36.5,38,22.5,22.6,68.4,69,29.7,29.1,41.5,60.7,41.5,20.4,100,129.2,2623,20.3,1712,4.2
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,159.7,169,32.3,34,13.2,15,8.3,8.9,16,16,9.1,8.6,16,100,23.3,12.7,68.6,106.6,1915,18,732.3,1.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,376,437,61.2,68,47.4,53,12.6,12.1,45,45,10.7,9.3,45,100,58,13.4,77.6,233,3892,16.7,2888.7,3
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,188.9,203,23.1,25,22.7,26,12,12.8,2,2,1,1,2,100,28,12.9,7.1,83.2,1313,15.8,273,0.6
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,118.6,124,40.7,42,12.7,13,10.7,10.5,58,59,32.8,32.2,49,84.5,63.3,34.8,77.4,88.3,1474,16.7,960,3.2
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,84.2,88,16.1,17,27,27,32.1,30.7,40.9,41,32.7,31.8,33,80.6,41,32.7,80.5,67.9,1185,17.5,845,4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,187.7,206,29.7,31,27.9,30,14.9,14.6,87.2,88,31.7,29.9,80.2,92,86,31.4,93.3,125.8,2173,17.3,2883.8,6.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,439.7,490,71.4,80,129.3,149,29.4,30.4,164,164,27.2,25.1,101.9,62.1,101.9,18.8,100,297.8,4190,14.1,3459.3,3.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,76.6,81,13,14,14.1,15,18.4,18.5,11,11,12.6,12,11,100,18.8,19.7,58.5,54.2,779,14.4,594.5,3.1
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,494.5,536,101.9,109,49.5,54,10,10.1,75.9,78,13.3,12.7,75.9,100,56.3,10.2,134.8,225,3770,16.8,3005,2.4
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,44.3,46,18,18,16.5,17,37.2,37,30,30,40.4,39.5,21,70,21,32.2,100,32.2,561,17.4,204.5,1.8
2019,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,67.2,71,13.2,14,5,5,7.4,7,35.8,39,34.8,35.5,22,61.4,22,24.7,100,53.5,883,16.5,753.8,4.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,91.1,103,18.2,20,17.2,20,18.9,19.4,6.6,18,6.8,14.9,5.5,83.3,5.5,5.7,100,49.7,672,13.5,438,1.9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",253.3,291,49.3,58,25.7,29,10.1,10,22,22,8,7,16,72.7,28.5,10.1,56.1,147.5,2389,16.2,2624.9,4.1
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",294.3,337,40.2,43,12.9,21,4.4,6.2,1,10,0.3,2.9,1,100,8.7,2.9,11.5,165.8,2856,17.2,1445.5,1.9
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,246.8,271,35.4,37,26.1,30,10.6,11.1,10,10,3.9,3.6,10,100,33.9,12.1,29.5,169,2643,15.6,2516.2,4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,334,364,28.3,30,52.7,60,15.8,16.5,100.8,102,23.2,21.9,59.1,58.7,79.3,19.2,74.5,236.3,3088,13.1,2715,3.2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,182.1,196,18.5,19,25.2,28,13.9,14.3,22,22,10.8,10.1,22,100,43,19.1,51.2,105.7,1856,17.6,1401.6,3
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,332.3,363,105.6,109,32.2,40,9.7,11,133,133,28.6,26.8,100.8,75.8,100.8,23.3,100,262.9,3593,13.7,2258,2.7
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,1,1,0,0,1,1,100,100,1,1,50,50,1,100,1,50,100,2,32,16,0,0
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,89.6,100,8.5,9,8.8,9,9.8,9,10.4,15,10.4,13,10.4,100,20,18.2,52,57.6,863,15,502,2.2
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,157,161,25,25,28.8,31,18.3,19.3,4,4,2.5,2.4,1,25,6.8,4.2,14.7,74.2,1479,19.9,626.6,1.6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,222.5,244,28.4,30,42,45,18.9,18.4,22,23,9,8.6,22,100,35,13.6,62.8,89.5,1230,13.7,1460,2.6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,106.6,118,17.4,19,19.2,23,18,19.5,39.5,44,27,27.2,39,98.7,41,27.8,95.1,78,1312,16.8,387.9,1.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,94.2,100,21.8,22,23.4,25,24.8,25,89,89,48.6,47.1,89,100,89,48.6,100,92,1430,15.5,384,1.6
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,70.3,74,12.5,13,24.4,27,34.7,36.5,52.5,101,42.8,57.7,36,68.6,36,33.9,100,67,1197,17.9,956,5.4
2019,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,208.7,228,36.7,46,37.9,43,18.2,18.9,34.2,38,14.1,14.3,34.1,99.7,48,18.7,71,138.9,2358,17,2206,4.2
2019,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,199.5,210,44.9,45,30.1,32,15.1,15.2,25.2,33,11.2,13.6,22.8,90.6,60,23.1,38,114.1,1677,14.7,603,1.2
